F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42
1.7277,0.8619,23.3728,2.344,82.2,47.2,1.1622,186.3,16.85,18.82,5.2171,100,136,0,0,23.76,39.47,70.7,22.8,1.4,0.73,6.919,15.285,3.4649,17.25,13.9,1.159,52.3,52.2,60.3,5.471,6.33,81.3,2.311,326.0,3.29,25.3,0,0,0,0,0
0.9671,1.4941,26.4887,2.108,75.0,53.6,1.82,145.5,15.32,15.18,5.7328,67,105,55,0,21.93,43.74,94.6,23.2,1.15,4.13,6.138,18.435,3.1431,56.61,49.0,1.06,90.4,31.53,82.9,17.539,13.72,67.45,1.023,423.6,6.34,36.8,0,0,0,0,1
1.1967,0.9897,25.6699,2.365,95.8,35.4,1.9791,159.5,20.63,15.62,8.5017,83,158,0,0,25.36,40.32,88.2,25.6,2.25,3.57,5.281,20.129,3.3995,28.89,10.1,0.978,18.2,41.72,52.3,15.524,4.57,73.86,0.89,355.1,6.77,22.3,0,0,0,1,0
1.4753,0.8019,32.0828,2.276,57.8,45.5,1.7805,170.6,18.27,17.08,5.3184,68,115,0,0,34.92,42.22,86.7,25.0,0.99,2.2,3.86,21.529,1.8727,110.49,6.6,1.174,100.6,32.35,63.1,2.41,12.7,76.19,3.679,378.3,4.71,84.5,0,0,0,0,0
1.3151,1.0087,16.0072,2.303,90.0,45.2,1.5362,164.2,13.92,19.26,2.6645,83,118,0,0,5.0,38.44,122.9,35.2,3.29,1.41,4.455,31.001,1.9716,172.34,19.2,0.982,68.3,38.66,117.5,8.386,10.32,72.24,1.013,261.3,6.76,47.8,0,0,0,1,0
1.61,1.1869,35.2092,2.54,76.5,30.3,1.7309,176.3,15.84,18.13,4.5982,74,118,0,0,14.99,36.22,98.7,10.9,2.02,4.34,4.132,24.996,1.9905,90.22,9.8,1.211,107.1,39.35,70.8,10.906,6.89,72.31,0.858,224.8,6.02,74.4,0,0,0,0,0
1.3655,0.9618,22.5802,2.284,104.8,21.4,1.4218,157.8,15.72,15.87,4.3183,78,136,58,0,17.37,40.63,74.0,18.1,6.61,2.22,4.842,17.422,2.3851,20.97,42.7,1.179,70.0,64.05,85.6,7.2,10.99,70.0,1.171,209.0,7.63,50.5,0,0,0,1,0
1.2716,1.5907,25.0807,2.409,45.4,30.8,1.0095,173.4,19.18,20.58,4.4718,93,141,0,0,52.88,49.29,81.1,17.3,1.43,2.91,5.225,25.569,4.0043,2.96,73.3,1.296,97.1,10.58,71.4,1.56,10.91,70.11,2.079,356.3,5.56,35.7,0,0,0,0,0
1.7127,1.0906,28.684,2.225,70.0,39.4,1.7382,185.3,11.22,13.29,4.7106,95,108,0,0,14.12,43.31,132.1,13.5,5.21,2.31,4.411,12.896,1.3555,32.45,13.6,1.281,79.6,67.26,35.3,2.529,12.1,74.98,1.348,264.1,4.83,62.8,0,0,0,0,0
1.5856,1.3161,29.8199,2.449,86.8,37.0,1.4163,187.1,20.0,21.89,5.564,82,103,77,0,26.18,46.74,64.2,35.1,1.45,1.32,6.989,11.949,1.5839,20.33,18.1,1.259,81.0,72.51,122.2,1.236,7.78,70.05,1.73,319.1,6.73,46.7,0,0,1,0,0
2.0242,0.8144,30.1621,2.328,82.6,47.8,1.249,178.3,15.03,21.23,3.8028,76,155,79,0,6.97,42.5,113.7,33.7,1.34,1.43,3.853,14.336,3.6913,154.87,38.0,0.964,90.0,36.82,75.5,2.271,9.47,77.19,1.183,337.0,4.28,23.0,1,1,0,1,0
1.3962,0.9914,33.4186,2.469,86.9,44.6,1.5155,162.9,20.6,18.01,6.3175,68,131,64,0,18.67,41.56,86.9,21.6,0.78,2.37,5.627,12.351,3.4543,53.34,19.6,0.982,46.1,64.82,102.9,10.481,11.59,74.92,3.264,325.7,3.68,53.0,0,0,0,0,0
1.4283,1.2381,25.9573,2.295,77.4,31.3,1.5551,173.1,17.02,9.56,4.2919,70,144,0,1,22.22,42.75,106.9,11.5,3.14,2.17,5.172,19.85,3.0116,21.58,64.7,0.871,62.0,8.74,79.1,0.385,17.45,74.66,1.804,352.7,4.59,22.6,0,0,1,0,1
1.3534,1.0344,33.1474,2.279,68.7,36.0,0.8227,163.5,12.26,19.03,5.7489,81,133,28,0,29.11,42.82,32.7,24.9,0.34,1.81,4.596,20.534,1.8753,30.33,4.0,1.324,16.4,37.53,101.5,1.3,10.22,68.73,1.529,254.8,5.91,28.8,0,0,0,0,0
2.0623,1.1369,36.3434,2.219,54.5,48.1,1.2907,168.2,15.32,8.91,7.0858,78,139,30,0,8.86,43.51,91.4,36.2,3.58,2.47,3.53,13.073,4.1366,280.0,7.5,1.372,70.4,33.71,41.0,2.626,8.55,66.0,2.0,310.5,3.83,38.7,0,0,0,1,0
1.3171,0.7455,37.8832,2.364,82.4,43.9,2.1253,170.1,23.5,13.88,5.4393,80,125,0,0,21.15,45.09,99.0,23.7,4.76,2.88,5.827,18.156,2.5775,13.47,10.0,1.264,45.9,47.51,104.7,2.028,6.37,69.91,6.512,343.4,3.89,50.2,0,0,0,1,0
1.4072,1.1744,31.8129,2.447,84.3,26.8,1.2608,155.0,13.36,13.97,5.5642,79,93,0,0,24.69,46.65,128.0,27.5,2.42,1.2,4.871,21.974,4.0793,53.8,20.7,1.131,131.9,32.18,10.0,5.237,7.85,66.96,1.357,240.2,3.83,83.5,0,0,0,0,0
1.9592,1.4543,27.8402,2.448,53.6,41.6,1.2433,167.0,21.33,12.46,5.4279,68,121,30,1,14.44,37.07,82.6,26.8,1.29,2.58,3.576,15.605,2.0346,280.0,48.1,1.191,80.3,60.75,17.3,12.548,13.1,74.24,0.903,296.9,7.87,19.4,0,0,0,0,0
1.6499,1.0563,34.3303,2.579,65.5,40.8,0.8947,183.8,16.0,20.26,4.3918,85,135,0,1,37.41,45.52,72.6,27.3,2.03,2.09,6.313,7.795,1.9541,65.75,73.0,1.131,91.1,49.99,53.9,1.843,9.28,77.72,0.786,305.5,6.16,58.8,0,0,0,0,0
1.8856,1.4421,20.7364,2.23,55.2,46.3,1.119,183.5,16.37,18.26,5.2038,88,121,39,0,18.51,46.86,115.7,22.1,4.63,2.59,7.299,20.037,3.6403,26.23,19.6,1.204,84.2,35.46,48.1,2.304,9.59,75.05,1.112,352.8,7.06,27.2,0,0,0,0,1
1.2984,0.8794,19.8417,2.372,58.3,26.9,1.6,158.4,21.72,16.06,6.2817,99,125,0,0,19.77,37.42,93.9,19.0,3.62,3.31,5.264,12.449,3.5248,107.98,47.6,1.462,59.5,33.76,75.7,30.0,15.85,66.63,1.722,315.3,3.52,61.0,0,0,0,0,0
1.5033,1.3611,27.8435,2.573,72.5,39.6,1.0031,180.2,11.92,16.93,4.6292,63,152,0,0,25.51,40.31,59.4,33.8,1.33,1.82,6.001,17.115,2.7464,36.68,21.9,1.177,74.7,28.11,97.7,1.768,14.26,68.37,2.405,291.3,7.37,50.8,0,0,0,1,1
1.5459,0.728,23.8234,2.423,80.9,35.2,1.9144,165.8,19.45,14.13,5.898,72,126,0,0,18.77,43.11,113.7,25.6,3.37,3.88,6.347,13.213,1.393,14.98,59.9,1.236,34.7,53.43,84.1,5.127,14.07,69.03,1.576,287.8,5.18,43.7,0,0,0,0,0
1.7026,0.7656,25.9219,2.182,79.8,38.0,1.2218,166.4,19.18,13.35,7.4337,96,128,0,0,9.25,47.88,62.0,20.7,2.45,2.91,3.405,16.178,3.2584,135.49,10.8,1.331,98.4,30.38,68.5,10.338,14.86,72.22,2.581,234.9,4.25,97.3,0,0,0,1,0
1.8033,1.2691,16.7407,2.257,61.1,32.2,1.6709,165.4,17.13,12.28,4.3957,63,145,68,0,34.01,43.82,84.8,18.4,5.43,3.01,6.426,24.859,1.895,69.78,28.0,0.912,89.4,41.45,73.7,2.368,13.21,66.98,0.835,262.7,5.11,40.6,1,0,0,1,0
1.2758,1.0865,35.1253,2.586,106.3,25.0,1.3747,179.7,19.15,22.32,6.5955,73,123,0,0,25.33,48.05,34.7,25.7,3.47,1.88,4.377,26.278,3.2646,60.71,9.6,1.341,77.5,5.0,53.6,1.234,7.59,68.91,1.61,198.9,4.48,39.5,0,0,0,1,0
1.8538,1.193,25.3038,2.4,69.0,38.8,1.3773,164.5,18.23,16.08,5.7561,94,144,0,0,12.04,46.38,115.0,8.0,1.67,3.48,7.163,8.403,3.2512,112.54,63.7,1.48,92.8,55.71,77.4,0.838,10.36,67.99,0.607,216.8,3.77,46.6,0,0,0,1,0
1.5638,0.7385,25.5487,2.422,59.7,39.4,0.45,175.1,12.14,14.75,4.7314,81,136,0,0,22.96,43.41,97.2,26.2,3.5,1.35,4.345,21.262,3.5896,31.31,19.2,1.529,51.7,25.63,71.6,1.331,7.08,70.98,1.737,235.5,2.47,72.0,0,0,0,0,0
1.4076,0.7716,29.3141,2.399,35.0,35.3,1.7774,166.5,17.65,17.86,4.7861,75,165,0,0,18.52,44.91,92.0,22.7,0.88,1.27,4.71,13.15,3.4405,84.09,99.8,1.229,66.7,55.62,98.4,1.481,6.01,80.0,1.009,309.0,5.23,36.1,0,0,0,0,0
1.4755,1.127,24.716,2.465,76.3,35.1,1.1907,161.6,17.39,16.99,4.7198,81,122,48,0,5.45,40.66,74.0,32.8,4.36,1.96,3.76,5.045,2.3377,60.33,15.2,1.443,73.0,68.39,74.8,9.268,10.72,72.72,1.871,252.5,3.78,37.5,1,0,0,0,1
1.6025,1.4187,28.3999,2.484,76.8,49.8,0.6976,183.6,19.23,17.13,6.9608,92,119,0,0,22.89,44.48,126.0,14.2,3.7,2.0,7.296,25.579,3.0124,32.27,3.0,1.476,80.0,17.51,23.8,5.408,2.0,69.45,4.653,424.3,4.56,57.0,0,0,0,0,1
1.344,1.0404,30.2136,2.323,86.5,33.5,1.2948,167.9,17.04,18.36,3.6843,82,147,0,0,10.23,40.31,45.3,15.0,2.28,3.22,5.682,24.693,2.5705,14.16,63.7,1.302,98.5,23.34,54.6,0.423,6.75,68.09,1.054,459.1,3.35,26.5,0,0,0,0,0
1.3494,1.0593,34.5115,2.625,89.2,32.4,1.092,173.3,21.0,17.42,6.1082,72,118,0,0,7.58,41.31,92.1,40.1,2.25,2.77,5.889,26.815,2.9029,264.13,6.2,0.973,24.0,21.99,56.8,2.207,4.01,73.23,1.895,154.7,7.41,44.3,0,0,0,0,0
1.7675,1.2794,27.8793,2.461,81.4,30.1,1.461,163.8,21.64,19.85,6.0156,66,107,0,0,23.0,48.58,127.1,32.7,7.91,0.95,3.0,14.431,4.2379,53.2,8.7,1.098,62.8,21.75,90.2,9.293,2.0,74.91,6.249,343.3,2.33,69.5,0,0,1,0,0
1.354,0.989,20.0005,2.233,63.1,39.7,1.8414,178.9,17.14,18.28,5.3291,64,122,0,0,13.16,46.63,30.0,26.1,0.68,2.1,5.531,16.826,2.7299,37.2,445.4,0.977,31.3,41.56,53.4,7.938,7.75,69.4,0.828,175.1,3.38,60.3,0,0,0,0,0
1.3968,0.7723,28.5762,2.545,109.2,45.9,1.3198,184.6,13.21,15.29,3.5748,86,160,0,0,17.49,43.63,79.0,35.4,2.54,2.16,4.982,28.88,3.7727,208.52,8.4,0.957,76.4,38.97,79.9,8.145,4.72,73.75,1.069,380.4,3.1,24.7,0,0,0,0,0
1.8266,0.8063,30.5839,2.481,67.8,47.2,1.4182,167.2,13.81,17.28,4.9538,80,151,0,0,14.93,42.24,98.0,24.5,1.93,1.46,3.17,18.974,3.9865,124.36,9.8,0.705,29.1,51.62,60.2,0.329,13.57,64.08,0.903,229.8,6.46,60.6,0,0,0,0,0
1.2989,0.8444,28.1948,2.31,110.9,33.0,1.6797,158.5,15.71,17.76,6.1999,90,133,0,0,16.11,43.01,91.6,32.3,0.45,0.2,4.758,26.696,2.6554,12.23,15.4,1.274,97.1,54.15,44.0,1.221,4.44,74.65,1.327,513.7,5.72,59.3,1,0,0,0,0
1.8086,1.02,25.0155,2.555,89.9,36.3,1.7189,145.0,17.1,20.32,4.7174,72,171,0,0,18.84,44.07,97.9,22.0,1.34,1.92,3.749,21.392,4.19,18.12,145.0,1.2,81.7,39.93,37.4,13.438,7.08,79.38,3.745,236.9,6.77,34.7,0,0,0,0,0
1.133,0.7319,29.1066,2.538,72.5,40.3,1.3638,171.4,11.91,21.73,4.5085,87,138,29,0,31.02,40.18,92.7,15.0,0.88,2.14,3.611,23.263,2.4606,4.74,1.0,1.171,77.9,22.81,44.0,2.06,12.54,72.47,2.297,389.9,4.23,20.8,0,0,1,0,0
1.675,1.0644,23.3232,2.255,70.7,41.1,1.9383,164.0,11.89,14.89,5.5933,77,153,0,0,8.62,41.26,68.0,22.8,3.77,2.38,3.315,18.674,4.7203,87.97,67.9,1.196,27.3,51.85,59.3,3.149,4.11,74.58,2.382,214.0,3.0,22.0,0,0,0,1,0
1.3142,1.072,29.2117,2.227,79.6,37.4,1.3226,172.4,17.5,17.23,3.5379,70,135,59,1,8.8,39.18,103.6,22.4,4.52,2.82,5.333,22.212,3.1288,13.92,30.6,1.278,115.6,20.5,67.4,23.619,17.16,74.39,2.483,330.9,5.58,53.7,0,0,0,0,0
1.864,0.7427,24.7403,2.474,84.0,33.8,1.3682,159.0,16.44,14.81,6.1842,86,141,0,0,22.3,39.1,98.4,23.4,0.72,2.57,4.932,14.751,2.4877,45.09,7.2,1.447,64.9,33.87,58.7,3.849,5.27,75.6,2.027,314.8,6.86,53.4,0,0,0,0,0
1.5815,0.9214,24.5853,2.28,77.2,32.3,1.757,174.1,15.05,18.8,4.2922,82,117,40,0,26.23,43.09,66.5,30.8,1.64,4.07,6.696,24.258,3.2967,74.3,101.6,0.886,57.1,43.49,68.5,3.957,12.18,71.12,1.156,193.9,6.14,11.4,0,1,0,0,0
1.162,1.032,27.8452,2.284,85.1,26.8,1.0609,163.0,15.54,13.23,4.3758,53,133,0,1,24.84,40.68,85.0,19.1,1.99,1.52,5.155,26.519,4.6631,71.58,24.0,1.154,110.7,11.16,49.9,21.131,15.3,70.36,2.131,338.2,5.51,40.3,0,0,0,0,1
1.7847,0.8668,22.6245,2.306,87.3,36.8,1.3722,163.2,20.96,17.51,4.7886,65,149,0,0,35.97,46.21,98.2,27.1,0.87,2.39,6.206,23.299,1.7213,83.71,93.9,1.329,72.5,54.85,71.2,5.275,15.37,59.42,1.985,330.1,3.16,96.2,0,0,0,0,0
1.336,1.1505,29.4851,2.404,78.0,32.3,1.6548,160.2,14.98,14.02,2.5994,71,142,78,0,33.06,47.68,131.4,19.6,1.87,1.01,5.327,32.96,4.0448,242.07,20.9,0.944,53.7,47.72,38.1,2.27,8.14,69.15,2.723,394.6,7.03,96.7,0,0,0,0,0
1.3871,1.3512,35.0495,2.369,66.3,26.8,1.9962,164.8,21.58,13.3,4.494,78,111,71,0,43.33,40.28,94.0,8.5,1.07,0.5,5.595,30.964,3.5164,36.16,8.7,1.143,82.5,73.0,74.4,11.109,2.0,68.08,5.115,419.0,7.44,5.0,1,0,0,0,0
1.4183,1.0618,18.4139,2.561,65.8,35.5,1.7784,177.8,12.98,17.78,7.0772,85,125,0,0,26.05,43.91,111.9,17.4,1.24,1.84,6.637,29.532,3.6432,80.78,55.6,0.997,95.0,38.59,101.4,4.318,14.65,68.11,1.115,372.9,4.41,5.0,0,0,1,0,0
1.5976,1.0042,19.5983,2.337,72.1,41.8,1.7934,187.1,11.58,19.38,4.5353,97,164,0,1,23.27,44.52,49.8,28.2,3.26,2.05,4.189,13.667,4.0266,13.39,14.4,0.855,99.6,24.29,20.5,2.824,6.68,75.74,1.901,334.5,2.0,30.2,0,0,0,1,1
1.6265,0.8566,28.5496,2.423,37.1,33.8,2.1974,172.3,16.7,19.95,4.7567,79,168,0,1,41.18,41.77,64.2,30.0,1.62,1.54,4.684,15.344,2.1585,31.52,20.3,1.092,83.8,70.93,83.5,4.42,6.46,73.65,1.896,226.0,8.39,67.5,0,0,0,0,1
1.3041,0.8299,27.0228,2.26,91.0,31.0,0.8429,150.5,21.16,16.32,5.2424,71,142,0,0,22.42,47.84,76.3,25.5,3.99,2.83,6.566,17.877,3.0135,95.45,29.3,1.026,99.8,5.0,78.6,13.051,9.1,71.85,2.143,286.1,5.15,76.4,0,0,1,0,0
1.6033,0.7916,33.4105,2.09,75.0,35.0,1.7859,180.8,14.59,20.11,3.7529,100,107,0,0,23.18,40.92,96.4,12.9,1.14,3.07,4.962,19.185,2.9454,22.19,69.3,1.267,54.8,14.9,37.8,1.351,8.82,75.11,1.151,270.7,4.64,29.0,1,0,0,0,0
1.7179,0.8968,25.0589,2.387,76.1,27.0,1.8536,171.3,12.58,17.69,6.6043,77,124,0,0,37.98,37.8,89.8,27.3,1.47,1.38,4.131,18.981,2.7869,76.24,8.4,1.177,77.8,55.22,29.3,2.791,9.25,69.48,2.333,411.1,4.58,36.3,0,0,0,1,0
1.7114,1.2848,26.1992,2.528,75.7,34.8,1.1658,177.6,18.34,12.98,6.1657,76,155,59,0,31.67,51.53,66.7,33.7,3.53,2.26,3.969,28.394,4.1086,9.95,14.9,1.171,78.9,43.36,42.4,9.438,7.6,74.06,0.958,387.0,4.23,55.6,0,0,0,0,0
1.3653,1.1289,26.8811,2.413,76.5,24.8,0.9051,163.7,14.22,12.37,6.972,80,142,0,0,31.25,38.11,84.2,25.0,0.4,0.97,3.294,10.835,0.7239,166.47,44.6,1.005,86.0,56.13,62.7,6.568,7.73,63.94,2.689,217.7,8.52,74.8,0,0,0,0,0
1.1731,1.2713,30.9006,2.469,66.9,48.7,1.2223,173.5,14.92,13.87,6.5881,45,158,46,0,13.96,43.52,66.0,21.4,5.89,1.08,6.714,15.587,3.4148,9.64,21.7,1.241,73.4,83.56,74.7,0.603,12.79,64.87,4.583,314.5,7.74,63.8,0,0,0,1,0
1.3311,0.8741,29.8712,2.281,81.1,35.5,1.4452,161.6,20.36,19.23,4.9895,71,147,74,1,47.25,41.7,81.6,20.5,1.74,1.68,5.13,18.435,2.276,16.14,60.7,1.204,66.6,55.07,64.3,1.551,6.4,69.05,3.238,378.0,5.65,68.6,1,0,0,0,0
1.6541,1.0107,24.3803,2.218,69.2,26.7,1.4087,147.7,16.96,12.55,5.1367,83,97,0,0,18.74,42.38,83.8,8.0,1.22,2.36,4.924,25.123,3.6008,12.93,2.8,0.95,66.3,71.82,65.5,3.32,8.39,75.43,0.684,344.4,5.62,39.5,0,0,0,0,0
1.8493,1.3672,35.6383,2.452,79.2,47.5,1.2615,165.8,15.5,14.41,3.8,89,126,0,0,24.89,40.79,53.4,29.4,1.45,2.45,4.705,14.219,1.709,54.15,11.4,1.489,64.0,49.79,44.8,3.109,2.0,69.98,1.527,245.2,7.57,50.9,0,0,0,1,0
1.6225,0.5368,16.0,2.416,80.9,33.5,1.1265,156.4,22.28,10.29,6.071,82,175,26,1,17.76,42.4,39.4,32.5,0.8,0.94,4.308,18.164,1.8531,103.12,38.1,1.074,100.7,70.69,75.5,4.502,17.0,74.96,3.061,255.9,4.09,53.9,1,0,0,0,0
1.5749,1.1043,23.6618,2.415,87.6,45.0,2.0191,182.2,17.59,17.98,5.965,63,149,67,0,22.45,45.54,88.6,25.5,2.21,1.61,3.616,23.895,3.1029,17.17,19.6,1.42,40.5,74.7,25.9,4.107,11.29,68.19,3.026,400.1,3.96,89.7,0,0,0,0,0
1.3619,0.8699,38.2257,2.263,93.3,22.4,1.7143,181.9,13.16,17.2,6.4658,82,116,0,0,32.73,42.39,61.8,17.6,7.53,3.25,3.429,19.72,2.6035,20.3,51.0,1.256,45.5,57.92,10.0,27.956,7.91,74.23,1.394,219.4,5.59,63.4,0,0,0,1,0
1.4622,1.2618,33.3227,2.412,92.5,34.7,1.9738,160.3,13.05,16.58,5.4667,109,126,34,0,29.98,45.74,104.8,8.0,1.71,0.66,6.684,13.133,2.8942,40.93,27.6,1.299,17.3,51.75,67.0,4.11,13.87,69.52,1.365,323.3,8.97,64.5,0,0,0,0,0
1.4928,1.2236,29.8866,2.286,78.2,38.6,1.4014,173.7,18.63,16.99,5.194,68,129,71,0,28.07,37.99,61.4,18.7,6.61,2.68,6.139,19.333,1.8207,57.4,33.4,1.25,92.8,35.36,23.9,2.462,7.72,71.19,2.141,264.6,5.68,39.2,0,0,0,0,0
1.3575,1.0066,19.9911,2.281,83.4,36.8,1.4427,171.9,19.4,17.75,3.4387,74,112,0,0,22.75,43.66,91.4,40.0,2.13,1.81,5.515,19.826,2.5666,148.22,58.4,1.272,66.5,39.74,10.7,15.511,9.73,68.96,0.865,339.7,6.1,5.0,0,0,0,1,0
1.6631,0.7784,28.7298,2.239,75.2,40.6,1.7539,167.5,17.66,9.21,5.5481,94,112,0,0,6.35,48.47,69.9,25.3,3.72,2.36,4.425,19.588,3.848,17.41,22.1,1.017,69.8,64.44,69.6,10.947,9.27,73.39,1.737,441.5,4.81,39.0,0,1,0,0,0
1.2462,0.9208,35.7136,2.52,94.4,40.4,1.4609,155.9,17.01,18.88,4.6258,71,104,0,1,12.38,46.52,102.2,33.5,2.35,3.89,4.996,28.319,3.8616,221.65,18.0,1.514,82.1,5.0,87.1,13.846,3.82,70.58,4.757,339.1,5.98,58.1,0,0,0,0,0
1.1012,0.8976,26.8057,2.334,83.7,25.8,1.4416,174.5,19.1,15.33,3.5421,73,187,63,0,16.1,43.74,47.1,30.7,1.92,2.61,5.009,10.958,3.2008,226.32,25.4,1.198,47.9,28.7,89.1,1.767,7.77,71.47,0.982,120.0,7.2,62.5,0,0,0,0,1
1.413,0.7556,26.9276,2.438,58.8,38.4,1.5356,168.6,15.63,20.14,4.5827,71,119,0,1,12.74,43.94,59.7,21.9,0.3,3.84,5.769,24.888,2.4682,49.6,11.7,1.18,47.1,20.75,82.4,3.003,14.66,70.34,4.28,310.1,5.03,27.1,0,0,0,1,0
1.5441,1.5185,30.9812,2.195,70.1,22.7,1.3079,175.7,15.64,19.85,6.8174,93,119,0,1,15.79,44.52,69.9,15.4,1.94,0.2,5.416,25.946,2.3568,125.31,9.2,1.119,94.9,12.63,69.3,6.228,9.11,71.25,2.758,301.7,5.12,31.7,0,0,0,1,0
1.7737,0.9594,30.183,2.306,63.3,40.1,2.1813,164.0,15.36,12.32,5.49,76,153,54,0,29.81,42.6,85.2,37.6,2.17,1.71,6.292,21.399,2.3179,67.27,7.6,1.19,10.0,17.82,57.7,9.367,6.27,75.51,0.347,264.3,2.87,42.7,0,0,0,1,0
1.6878,0.9379,30.3029,2.298,76.3,44.4,1.9079,193.1,12.08,15.08,4.1552,77,133,0,2,32.06,48.47,30.0,28.4,1.24,2.51,4.405,29.395,2.6339,43.58,76.2,0.791,23.3,51.78,103.9,3.719,2.0,71.56,3.157,283.0,2.0,67.5,0,0,0,0,0
1.4877,1.1896,32.2658,2.365,52.4,33.1,1.3528,169.4,10.71,19.29,4.4619,71,133,64,0,28.02,44.51,54.8,21.0,1.67,2.01,7.198,21.919,2.3611,66.11,17.0,0.917,58.8,60.9,16.6,6.84,15.03,68.94,1.174,308.0,6.5,23.0,0,0,0,1,0
1.6723,1.0269,23.577,2.359,51.8,28.9,1.788,174.2,14.3,17.92,5.6719,88,127,0,0,17.32,47.48,109.8,8.0,1.17,1.49,3.542,25.916,3.8286,30.91,139.7,1.191,96.0,5.0,61.7,6.538,13.94,76.82,2.563,240.1,4.11,50.7,0,0,0,0,0
1.5137,1.0827,17.8815,2.261,109.0,48.4,1.5414,179.4,16.06,17.72,6.7052,82,123,39,0,20.73,38.31,94.2,29.3,0.83,4.01,6.288,24.425,3.6269,16.56,30.6,1.306,10.0,43.3,10.0,2.115,11.79,70.62,1.62,211.9,2.0,54.1,0,0,0,0,0
1.8657,0.7914,30.8479,2.378,67.6,29.6,0.7151,173.4,16.15,12.67,4.1792,79,146,55,0,31.28,40.11,94.7,22.7,1.17,1.14,4.912,13.538,3.7648,48.2,27.9,1.378,92.1,85.44,77.3,2.53,2.78,73.85,1.32,200.6,4.34,46.4,0,0,0,0,1
1.483,0.985,18.2222,2.353,92.3,31.9,1.9681,162.6,12.63,15.4,5.605,77,135,0,0,5.0,41.22,80.9,25.6,8.19,3.65,3.762,13.222,3.4257,44.68,34.1,1.412,35.8,57.06,38.4,2.746,11.89,74.08,1.305,173.9,4.47,20.9,0,0,0,1,0
1.6104,1.2379,24.2666,2.316,96.2,33.7,1.0079,166.8,23.8,12.81,4.9016,81,127,0,0,13.36,44.81,74.9,36.9,3.93,0.82,3.49,23.715,3.2336,29.8,8.1,1.261,81.3,5.0,27.4,0.516,15.22,73.16,2.083,367.9,3.91,23.4,0,0,0,0,0
1.4721,1.3066,25.8514,2.47,54.6,56.3,0.6964,159.3,17.44,14.49,4.5817,92,146,0,0,34.6,40.34,124.4,15.5,2.6,1.69,6.189,16.122,2.8086,238.72,73.7,1.494,55.3,32.52,82.6,2.23,2.0,72.2,1.253,244.6,7.5,74.1,1,0,0,0,0
1.3254,1.2209,26.5841,2.568,75.0,30.8,1.5592,163.1,16.74,13.96,5.5669,82,133,0,0,41.52,40.9,71.6,25.5,4.94,0.58,5.644,31.52,2.3257,15.12,126.2,0.935,97.9,59.73,60.7,0.76,2.4,75.9,1.162,372.0,4.64,42.5,0,0,1,0,0
1.5393,1.201,30.4974,2.365,86.1,43.6,1.0846,170.7,15.47,16.57,5.243,86,117,0,0,32.35,37.88,113.2,20.5,2.02,1.53,4.301,21.436,3.9214,62.07,326.3,1.037,69.4,55.1,51.6,3.516,2.77,67.4,1.016,365.4,3.26,70.7,1,0,0,0,0
1.4144,0.9388,30.3384,2.495,97.3,35.3,1.0682,159.8,17.7,19.78,6.712,76,132,43,0,28.44,45.26,88.3,28.8,1.0,3.51,4.817,14.802,4.0302,22.5,112.1,1.118,93.9,37.11,76.3,2.608,9.69,67.61,2.681,215.1,3.01,33.4,0,0,0,1,0
1.3106,1.0017,30.1997,2.378,69.0,26.1,1.5291,174.5,12.95,14.79,6.0334,81,99,0,1,14.23,41.41,94.0,31.7,2.81,2.38,5.11,27.463,3.8057,258.14,20.2,1.139,83.9,67.38,75.6,3.85,12.97,80.43,0.815,234.1,3.69,64.1,0,0,0,0,0
1.2502,0.7186,17.8639,2.142,64.7,39.5,1.6868,179.6,13.0,15.71,7.6406,81,107,0,2,49.46,45.37,103.3,32.2,1.64,2.25,4.388,23.184,3.0863,27.4,67.4,1.39,78.1,52.71,83.0,13.49,15.02,67.57,2.519,296.1,4.39,30.6,0,0,0,1,0
1.5749,0.9213,19.1534,2.381,97.8,28.4,1.1627,173.1,13.49,16.12,4.5458,71,124,0,0,29.2,42.71,75.3,27.7,1.47,1.13,5.786,18.163,1.0161,98.8,29.5,1.408,116.2,40.48,105.9,12.955,9.66,73.85,2.138,122.1,7.95,43.4,0,0,0,1,0
1.6004,0.968,32.6485,2.422,65.1,47.2,1.1243,165.3,9.67,14.02,7.1709,93,122,0,0,27.09,48.45,66.9,12.1,2.72,1.1,4.355,22.978,3.06,62.91,30.6,1.196,121.8,56.86,43.0,22.897,3.17,65.91,3.15,259.9,7.41,51.1,0,0,0,0,0
1.8409,1.3815,19.7934,2.401,40.2,29.9,1.5254,166.4,17.3,18.32,4.6338,59,174,65,0,19.7,41.06,62.0,30.7,5.14,2.83,5.362,23.081,5.0934,70.23,450.0,1.191,91.0,51.26,62.7,1.317,8.56,71.96,1.585,288.5,4.3,62.8,0,0,0,1,0
1.2919,1.407,24.7905,2.474,73.5,42.3,1.4092,193.5,14.62,17.45,7.2167,73,147,0,0,28.82,44.82,38.8,38.1,0.52,1.86,4.993,25.787,4.4617,264.46,13.6,1.119,112.8,40.51,69.3,4.14,10.99,67.51,0.892,322.2,4.05,61.4,0,0,0,0,1
